county,year,irrigation,site,trial,data_planted,date_harvested,weather_site,weather_tile,weather_latitude,weather_longitude,weather_altitude,weather_yr,weather_yday,dayl_s,prcp_mm_day,srad_w_m_2,swe_kg_m_2,tmax_deg_c,tmin_deg_c,vp_pa,max_t,min_t,gdd,d_solar_rad_MJ_M2,tmed_deg_c,d_year_pl,d_year_ha,acu_dsolarrad_MJ_m2,acu_gdd,cicle_acu_solar_total,cicle_acu_gdd,cicle_acu_pp,ciclelength,cicle_tmed,cicle_tmax,cicle_tmin,cicle_vppa,stage,stage_duration,stage_acu_radsolar,stage_acu_gdd,stage_acu_pp,stage_tmed,stage_tmin,stage_tmax,stage_vp
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,213,48805.16,33.88,266.21,0,33.03,23.81,2949.26,91.45400000000001,74.858,20.429000000000002,12.9924216436,28.42,134,309,1507.3943797939,1363.392,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,flowering,23,445.8189331178,455.6190000000001,178.99,28.057083333333335,22.204583333333332,33.90958333333333,2678.295
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,214,48716.13,0,418.54,0,33.84,22.37,2703.16,92.912,72.266,19.13300000000001,20.3896490502,28.105000000000004,134,309,1527.7840288441,1382.525,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,flowering,23,445.8189331178,455.6190000000001,178.99,28.057083333333335,22.204583333333332,33.90958333333333,2678.295
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,215,48625.66,0,453.42,0,34.87,21.68,2592.22,94.76599999999999,71.024,18.512,22.047846757200002,28.275,134,309,1549.8318756013,1401.037,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,flowering,23,445.8189331178,455.6190000000001,178.99,28.057083333333335,22.204583333333332,33.90958333333333,2678.295
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,216,48533.78,0,415.05,0,34.07,22.64,2747.83,93.326,72.75200000000001,19.376000000000005,20.143945389,28.355,134,309,1569.9758209903,1420.413,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,flowering,23,445.8189331178,455.6190000000001,178.99,28.057083333333335,22.204583333333332,33.90958333333333,2678.295
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,217,48440.54,0,450.8,0,34.05,21.1,2500.96,93.28999999999999,69.98,17.99000000000001,21.836995432,27.575,134,309,1591.8128164223,1438.403,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,flowering,23,445.8189331178,455.6190000000001,178.99,28.057083333333335,22.204583333333332,33.90958333333333,2678.295
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,218,48345.98,0,443,0,34.28,21.43,2552.08,93.70400000000001,70.574,18.287000000000006,21.417269140000002,27.855,134,309,1613.2300855623,1456.69,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,flowering,23,445.8189331178,455.6190000000001,178.99,28.057083333333335,22.204583333333332,33.90958333333333,2678.295
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,219,48250.12,0,421.7,0,34.26,22.12,2661.75,93.668,71.816,18.908,20.347075604,28.189999999999998,134,309,1633.5771611663,1475.5980000000002,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,flowering,23,445.8189331178,455.6190000000001,178.99,28.057083333333335,22.204583333333332,33.90958333333333,2678.295
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,220,48153.02,0,415.85,0,34.17,22.17,2670.82,93.506,71.906,18.953000000000003,20.024433367,28.17,134,309,1653.6015945333,1494.5510000000002,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,flowering,23,445.8189331178,455.6190000000001,178.99,28.057083333333335,22.204583333333332,33.90958333333333,2678.295
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,221,48054.71,2.32,300.01,0,34.18,22.71,2758.96,93.524,72.878,19.438999999999993,14.4168935471,28.445,134,309,1668.0184880804,1513.99,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,flowering,23,445.8189331178,455.6190000000001,178.99,28.057083333333335,22.204583333333332,33.90958333333333,2678.295
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,222,47955.22,14.18,332.96,0,34.95,21.41,2549.57,94.91,70.53800000000001,18.269000000000005,15.967170051199998,28.18,134,309,1683.9856581316,1532.259,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,flowering,23,445.8189331178,455.6190000000001,178.99,28.057083333333335,22.204583333333332,33.90958333333333,2678.295
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,223,47854.59,11.91,301.06,0,34.3,22.61,2743.3,93.74,72.69800000000001,19.349000000000004,14.407102865399999,28.455,134,309,1698.392760997,1551.6080000000002,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,flowering,23,445.8189331178,455.6190000000001,178.99,28.057083333333335,22.204583333333332,33.90958333333333,2678.295
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,224,47752.86,6.05,302.95,0,33.7,22.1,2658.85,92.66,71.78,18.89,14.466728937,27.900000000000002,134,309,1712.859489934,1570.498,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,225,47650.07,0,421.59,0,33.72,21.45,2555.75,92.696,70.61,18.305000000000007,20.088793011299998,27.585,134,309,1732.9482829453,1588.803,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,226,47546.25,7.26,314.16,0,33.64,21.5,2563.57,92.55199999999999,70.7,18.349999999999994,14.9371299,27.57,134,309,1747.8854128453,1607.153,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,227,47441.43,0,354.14,0,32.4,22.79,2772.85,90.32,73.02199999999999,19.510999999999996,16.800908020199998,27.595,134,309,1764.6863208655,1626.664,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,228,47335.65,0,332.54,0,31.88,23.07,2819.58,89.384,73.52600000000001,19.763000000000005,15.740997051,27.475,134,309,1780.4273179165,1646.4270000000001,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,229,47228.95,0,415.63,0,34.23,22.16,2668.44,93.614,71.888,18.944000000000003,19.629768488499998,28.195,134,309,1800.057086405,1665.371,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,230,47121.35,0,436.62,0,34.16,21.2,2516.63,93.488,70.16,18.08,20.574123837000002,27.68,134,309,1820.631210242,1683.451,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,231,47012.9,0,431.15,0,33.99,21.3,2532.27,93.182,70.34,18.17,20.269611835,27.645000000000003,134,309,1840.900822077,1701.621,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,232,46903.62,0,419.92,0,32.17,20.37,2391.36,89.906,68.666,17.333,19.695768110400003,26.270000000000003,134,309,1860.5965901874,1718.9540000000002,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,233,46793.54,0,386.57,0,30.12,19.93,2326.43,86.21600000000001,67.874,16.936999999999998,18.088978757800003,25.025,134,309,1878.6855689452,1735.891,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,234,46682.7,0,340.47,0,29.5,20.88,2467.54,85.1,69.584,17.342,15.894058869,25.189999999999998,134,309,1894.5796278142,1753.2330000000002,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,235,46571.13,31.42,278.86,0,29.61,20.06,2346.41,85.298,68.108,16.703000000000003,12.986825311799999,24.835,134,309,1907.566453126,1769.9360000000001,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,236,46458.86,31.79,264.82,0,29.23,20.37,2390.68,84.614,68.666,16.64,12.3032353052,24.8,134,309,1919.8696884312,1786.576,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,237,46345.92,27.59,209.65,0,29.23,22.42,2711.28,84.614,72.356,18.485,9.716422128000001,25.825000000000003,134,309,1929.5861105592,1805.0610000000001,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,238,46232.33,0,364.89,0,32.18,22.57,2736.11,89.924,72.626,19.313000000000002,16.8697148937,27.375,134,309,1946.4558254529,1824.374,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,239,46118.13,0,358.14,0,33.46,23.84,2954.49,92.22800000000001,74.912,20.456000000000003,16.516747078199998,28.65,134,309,1962.9725725311,1844.8300000000002,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,240,46003.35,0,344.92,0,33.11,23.92,2969.1,91.598,75.05600000000001,20.528000000000006,15.867475482000001,28.515,134,309,1978.8400480131,1865.3580000000002,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,241,45888,0,341.64,0,32.36,23.35,2869.13,90.24799999999999,74.03,20.015,15.677176320000001,27.855,134,309,1994.5172243331,1885.373,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,242,45772.13,9.14,225.86,0,31.64,23.93,2970.17,88.952,75.074,20.537000000000006,10.3380932818,27.785,134,309,2004.8553176149,1905.91,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,243,45655.76,13.17,267.89,0,33.04,23.38,2873.94,91.47200000000001,74.084,20.042,12.2307215464,28.21,134,309,2017.0860391613,1925.9520000000002,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,244,45538.91,0,382.78,0,33.66,22.98,2805.28,92.588,73.364,19.682000000000002,17.4313839698,28.32,134,309,2034.5174231311,1945.634,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,245,45421.62,0,380.06,0,33.33,22.84,2781.2,91.994,73.112,19.555999999999997,17.2629408972,28.085,134,309,2051.7803640283,1965.19,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,246,45303.89,0,376.19,0,33.21,22.87,2785.63,91.778,73.166,19.583,17.0428703791,28.04,134,309,2068.8232344074,1984.7730000000001,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,247,45185.78,0,446.66,0,34.87,21.02,2488.88,94.76599999999999,69.836,17.918000000000006,20.182680494800003,27.945,134,309,2089.0059149022,2002.691,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,248,45067.28,0,472.29,0,35.11,19.52,2268.79,95.19800000000001,67.136,16.567999999999998,21.2848256712,27.314999999999998,134,309,2110.2907405734,2019.259,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,249,44948.44,0,402.18,0,33.21,21.69,2592.73,91.778,71.042,18.521,18.0773635992,27.450000000000003,134,309,2128.3681041726,2037.7800000000002,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,250,44829.27,0,418.27,0,31.54,19.7,2293.49,88.77199999999999,67.46000000000001,16.730000000000004,18.7507387629,25.619999999999997,134,309,2147.1188429355,2054.51,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,251,44709.81,0,463.66,0,31.65,17.44,1990.96,88.97,63.392,14.695999999999998,20.7301505046,24.545,134,309,2167.8489934401,2069.206,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,252,44590.06,0,395.02,0,31.07,20.14,2357.1,87.926,68.25200000000001,17.126000000000005,17.6139655012,25.605,134,309,2185.4629589413,2086.3320000000003,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,253,44470.06,0,422.74,0,30.34,18.38,2112.53,86.612,65.084,15.542000000000002,18.7992731644,24.36,134,309,2204.2622321057,2101.8740000000003,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,254,44349.83,3.92,266.68,0,31.99,22.22,2678.76,89.582,71.99600000000001,18.998000000000005,11.8272126644,27.104999999999997,134,309,2216.0894447701,2120.8720000000003,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,255,44229.39,7.13,272.13,0,32.69,22.53,2729.95,90.842,72.554,19.277,12.036143900699999,27.61,134,309,2228.1255886708,2140.1490000000003,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,256,44108.77,4.09,247.71,0,32.06,23.13,2830.89,89.708,73.634,19.817000000000007,10.9261834167,27.595,134,309,2239.0517720875,2159.9660000000003,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,257,43987.98,0,330.36,0,31.07,22.29,2689.28,87.926,72.122,19.061000000000007,14.531869072800001,26.68,134,309,2253.5836411603,2179.027,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,cut-out,33,555.1908801633,627.4190000000001,141.56,27.0075,21.686470588235295,32.328529411764706,2602.9426470588237
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,258,43867.05,25.76,202.19,0,29.66,22.82,2778.66,85.388,73.076,19.232,8.869478839500001,26.240000000000002,134,309,2262.4531199998,2198.259,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,opening bolls,51,684.9230055434,569.125,335.97999999999996,20.489423076923078,15.031923076923077,25.946923076923078,1783.8609615384614
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,259,43746.01,57.67,140.53,0,26.32,21.93,2632.17,79.376,71.474,15.425000000000011,6.147626785300001,24.125,134,309,2268.6007467851,2213.684,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,opening bolls,51,684.9230055434,569.125,335.97999999999996,20.489423076923078,15.031923076923077,25.946923076923078,1783.8609615384614
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,260,43624.86,128.67,147.49,0,23.74,19.38,2249.29,74.732,66.884,10.807999999999993,6.4342306014,21.56,134,309,2275.0349773865,2224.492,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,opening bolls,51,684.9230055434,569.125,335.97999999999996,20.489423076923078,15.031923076923077,25.946923076923078,1783.8609615384614
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,261,43503.64,9.6,178.14,0,25.85,20.48,2407.4,78.53,68.864,13.697000000000003,7.7497384296,23.165,134,309,2282.7847158161,2238.1890000000003,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,opening bolls,51,684.9230055434,569.125,335.97999999999996,20.489423076923078,15.031923076923077,25.946923076923078,1783.8609615384614
Sumter,2020,irrigated,Sumter_2020,Sumter_irrigated_2020,2020-05-13T00:00:00Z,2020-11-04T00:00:00Z,Sumter,11028,32.038647,-84.372062,153,2020,262,43382.36,0,278.27,0,25.99,19.69,2292.58,78.782,67.44200000000001,13.111999999999995,12.0720093172,22.84,134,309,2294.8567251333,2251.301,2938.5066467037,2748.152,1025.93,175,24.66928977272727,30.215056818181818,19.12352272727273,2275.7840340909092,opening bolls,51,684.9230055434,569.125,335.97999999999996,20.489423076923078,15.031923076923077,25.946923076923078,1783.8609615384614
