county,year,irrigation,site,trial,variety,lintyield_lbac,lintyield_kgha,gto,color,staple,mic,strength_gtex,Leaf,Rd,b,trash,length_in,length_mm,uniformity,loan value,lint yield_loan value_100,q_score,s_score,lat,lon,alt,stage_duration_emergence,stage_duration_vegetative,stage_duration_squaring,stage_duration_flowering,stage_duration_cut_out,stage_duration_opening_bolls,stage_duration_total,stage_acu_radsolar_emergence,stage_acu_radsolar_vegetative,stage_acu_radsolar_squaring,stage_acu_radsolar_flowering,stage_acu_radsolar_cut_out,stage_acu_radsolar_opening_bolls,stage_acu_radsolar_total,stage_acu_gdd_emergence,stage_acu_gdd_vegetative,stage_acu_gdd_squaring,stage_acu_gdd_flowering,stage_acu_gdd_cut_out,stage_acu_gdd_opening_bolls,stage_acu_gdd_total,stage_acu_pp_emergence,stage_acu_pp_vegetative,stage_acu_pp_squaring,stage_acu_pp_flowering,stage_acu_pp_cut_out,stage_acu_pp_opening_bolls,stage_acu_pp_total,stage_tmed_emergence,stage_tmed_vegetative,stage_tmed_squaring,stage_tmed_flowering,stage_tmed_cut_out,stage_tmed_opening_bolls,stage_tmed_total,stage_tmin_emergence,stage_tmin_vegetative,stage_tmin_squaring,stage_tmin_flowering,stage_tmin_cut_out,stage_tmin_opening_bolls,stage_tmin_total,stage_tmax_emergence,stage_tmax_vegetative,stage_tmax_squaring,stage_tmax_flowering,stage_tmax_cut_out,stage_tmax_opening_bolls,stage_tmax_total,stage_vp_emergence,stage_vp_vegetative,stage_vp_squaring,stage_vp_flowering,stage_vp_cut_out,stage_vp_opening_bolls,stage_vp_total
Coffee,2020,irrigated,Coffee_2020,Coffee_irrigated_2020,DG 3615 B3XF,1267.4881787536442,1420.663175838114,37.86443148688047,21,37,4.5,31.1,2,79,8.6,0.2,1.17,29.717999999999996,82.5,NA,NA,31.469,NA,31.681226,-82.896834,86,3,33,23,22,36,52,174,67.24916125659999,680.6691675262,462.5875406456,384.4558620265,536.0880622678,664.3835325254,2795.4333262481,70.151,578.86,457.14,437.80000000000007,626.923,611.824,2782.698,10.87,88.44,68,115.23,166.78,115.78,565.1,26.2275,26.028235294117646,28.075416666666666,27.92326086956522,25.706621621621625,20.73075471698113,24.890228571428572,20.5975,20.374117647058824,22.2975,22.26086956521739,21.053243243243244,14.82056603773585,19.35262857142857,31.8575,31.68235294117647,33.85333333333333,33.58565217391305,30.36,26.640943396226415,30.42782857142857,2425.4075000000003,2409.151764705882,2694.116666666667,2687.556086956522,2524.7613513513515,1770.4577358490567,2316.2046285714287
Coffee,2020,irrigated,Coffee_2020,Coffee_irrigated_2020,DG 3799 B3XF,1256.8007171548998,1408.6841425098107,36.8753032508491,21,37,4.2,31.3,3,79,8.6,0.3,1.17,29.717999999999996,82.6,NA,NA,31.428999999999995,NA,31.681226,-82.896834,86,3,33,23,22,36,52,174,67.24916125659999,680.6691675262,462.5875406456,384.4558620265,536.0880622678,664.3835325254,2795.4333262481,70.151,578.86,457.14,437.80000000000007,626.923,611.824,2782.698,10.87,88.44,68,115.23,166.78,115.78,565.1,26.2275,26.028235294117646,28.075416666666666,27.92326086956522,25.706621621621625,20.73075471698113,24.890228571428572,20.5975,20.374117647058824,22.2975,22.26086956521739,21.053243243243244,14.82056603773585,19.35262857142857,31.8575,31.68235294117647,33.85333333333333,33.58565217391305,30.36,26.640943396226415,30.42782857142857,2425.4075000000003,2409.151764705882,2694.116666666667,2687.556086956522,2524.7613513513515,1770.4577358490567,2316.2046285714287
Appling,2020,irrigated,Appling_2020,Appling_irrigated_2020,DP 1646 B2XF,1291.7741439322558,1447.884081718962,40.638977635782744,31,38,4.6,29.7,3,78.3,7.5,0.4,1.18,29.972,82.1,NA,NA,31.420999999999996,NA,31.5538,-82.1143,42,4,31,22,22,35,30,149,104.8976673193,598.142057297,434.474888094,378.9959823755,502.1789919265,416.1325646693,2434.8221516816,78.763,570.8430000000001,453.946,440.176,635.2300000000001,423.725,2602.683,0,199.02,54.87,143.08,137.87,52.83,587.67,24.467,26.66375,28.64369565217391,27.93217391304348,26.240277777777777,22.95967741935484,26.221466666666668,18.806,21.3496875,23.040869565217392,22.479130434782608,21.76527777777778,17.63935483870968,21.030333333333335,30.128,31.9778125,34.246521739130436,33.385217391304344,30.71527777777778,28.28,31.4126,2179.922,2555.3409375,2816.8565217391306,2723.703043478261,2640.2155555555555,2050.8570967741935,2524.8514666666665
Appling,2020,irrigated,Appling_2020,Appling_irrigated_2020,DP 2038 B3XF,1253.1815227986572,1404.627571226305,42.85714285714286,31,34,4.7,28.2,2,77.5,7.9,0.2,1.06,26.924,79.9,NA,NA,29.442000000000004,NA,31.5538,-82.1143,42,4,31,22,22,35,30,149,104.8976673193,598.142057297,434.474888094,378.9959823755,502.1789919265,416.1325646693,2434.8221516816,78.763,570.8430000000001,453.946,440.176,635.2300000000001,423.725,2602.683,0,199.02,54.87,143.08,137.87,52.83,587.67,24.467,26.66375,28.64369565217391,27.93217391304348,26.240277777777777,22.95967741935484,26.221466666666668,18.806,21.3496875,23.040869565217392,22.479130434782608,21.76527777777778,17.63935483870968,21.030333333333335,30.128,31.9778125,34.246521739130436,33.385217391304344,30.71527777777778,28.28,31.4126,2179.922,2555.3409375,2816.8565217391306,2723.703043478261,2640.2155555555555,2050.8570967741935,2524.8514666666665
Appling,2020,irrigated,Appling_2020,Appling_irrigated_2020,DP 2055 B3XF,1334.8234687585134,1496.1358852075723,41.016713091922,31,37,4.7,30.5,3,77.8,7.9,0.3,1.17,29.717999999999996,81.6,NA,NA,31.324,NA,31.5538,-82.1143,42,4,31,22,22,35,30,149,104.8976673193,598.142057297,434.474888094,378.9959823755,502.1789919265,416.1325646693,2434.8221516816,78.763,570.8430000000001,453.946,440.176,635.2300000000001,423.725,2602.683,0,199.02,54.87,143.08,137.87,52.83,587.67,24.467,26.66375,28.64369565217391,27.93217391304348,26.240277777777777,22.95967741935484,26.221466666666668,18.806,21.3496875,23.040869565217392,22.479130434782608,21.76527777777778,17.63935483870968,21.030333333333335,30.128,31.9778125,34.246521739130436,33.385217391304344,30.71527777777778,28.28,31.4126,2179.922,2555.3409375,2816.8565217391306,2723.703043478261,2640.2155555555555,2050.8570967741935,2524.8514666666665
Appling,2020,irrigated,Appling_2020,Appling_irrigated_2020,NG 5711 B3XF,1265.692155107056,1418.650104079014,39.22413793103448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5538,-82.1143,42,4,31,22,22,35,30,149,104.8976673193,598.142057297,434.474888094,378.9959823755,502.1789919265,416.1325646693,2434.8221516816,78.763,570.8430000000001,453.946,440.176,635.2300000000001,423.725,2602.683,0,199.02,54.87,143.08,137.87,52.83,587.67,24.467,26.66375,28.64369565217391,27.93217391304348,26.240277777777777,22.95967741935484,26.221466666666668,18.806,21.3496875,23.040869565217392,22.479130434782608,21.76527777777778,17.63935483870968,21.030333333333335,30.128,31.9778125,34.246521739130436,33.385217391304344,30.71527777777778,28.28,31.4126,2179.922,2555.3409375,2816.8565217391306,2723.703043478261,2640.2155555555555,2050.8570967741935,2524.8514666666665
Appling,2020,irrigated,Appling_2020,Appling_irrigated_2020,NG 4936 B3XF,1118.457370124943,1253.6221056070958,37.19839142091153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5538,-82.1143,42,4,31,22,22,35,30,149,104.8976673193,598.142057297,434.474888094,378.9959823755,502.1789919265,416.1325646693,2434.8221516816,78.763,570.8430000000001,453.946,440.176,635.2300000000001,423.725,2602.683,0,199.02,54.87,143.08,137.87,52.83,587.67,24.467,26.66375,28.64369565217391,27.93217391304348,26.240277777777777,22.95967741935484,26.221466666666668,18.806,21.3496875,23.040869565217392,22.479130434782608,21.76527777777778,17.63935483870968,21.030333333333335,30.128,31.9778125,34.246521739130436,33.385217391304344,30.71527777777778,28.28,31.4126,2179.922,2555.3409375,2816.8565217391306,2723.703043478261,2640.2155555555555,2050.8570967741935,2524.8514666666665
Appling,2020,irrigated,Appling_2020,Appling_irrigated_2020,PHY 400 W3FE,1032.6315789473683,1157.4243318471474,38.606847697756784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5538,-82.1143,42,4,31,22,22,35,30,149,104.8976673193,598.142057297,434.474888094,378.9959823755,502.1789919265,416.1325646693,2434.8221516816,78.763,570.8430000000001,453.946,440.176,635.2300000000001,423.725,2602.683,0,199.02,54.87,143.08,137.87,52.83,587.67,24.467,26.66375,28.64369565217391,27.93217391304348,26.240277777777777,22.95967741935484,26.221466666666668,18.806,21.3496875,23.040869565217392,22.479130434782608,21.76527777777778,17.63935483870968,21.030333333333335,30.128,31.9778125,34.246521739130436,33.385217391304344,30.71527777777778,28.28,31.4126,2179.922,2555.3409375,2816.8565217391306,2723.703043478261,2640.2155555555555,2050.8570967741935,2524.8514666666665
Appling,2020,irrigated,Appling_2020,Appling_irrigated_2020,Px 5C45 W3FE,1205.7911785799663,1351.5101394030044,41.347517730496456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5538,-82.1143,42,4,31,22,22,35,30,149,104.8976673193,598.142057297,434.474888094,378.9959823755,502.1789919265,416.1325646693,2434.8221516816,78.763,570.8430000000001,453.946,440.176,635.2300000000001,423.725,2602.683,0,199.02,54.87,143.08,137.87,52.83,587.67,24.467,26.66375,28.64369565217391,27.93217391304348,26.240277777777777,22.95967741935484,26.221466666666668,18.806,21.3496875,23.040869565217392,22.479130434782608,21.76527777777778,17.63935483870968,21.030333333333335,30.128,31.9778125,34.246521739130436,33.385217391304344,30.71527777777778,28.28,31.4126,2179.922,2555.3409375,2816.8565217391306,2723.703043478261,2640.2155555555555,2050.8570967741935,2524.8514666666665
Appling,2020,irrigated,Appling_2020,Appling_irrigated_2020,ST 4990 B3XF,1128.0315573472467,1264.3533261843809,37.9415347137637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5538,-82.1143,42,4,31,22,22,35,30,149,104.8976673193,598.142057297,434.474888094,378.9959823755,502.1789919265,416.1325646693,2434.8221516816,78.763,570.8430000000001,453.946,440.176,635.2300000000001,423.725,2602.683,0,199.02,54.87,143.08,137.87,52.83,587.67,24.467,26.66375,28.64369565217391,27.93217391304348,26.240277777777777,22.95967741935484,26.221466666666668,18.806,21.3496875,23.040869565217392,22.479130434782608,21.76527777777778,17.63935483870968,21.030333333333335,30.128,31.9778125,34.246521739130436,33.385217391304344,30.71527777777778,28.28,31.4126,2179.922,2555.3409375,2816.8565217391306,2723.703043478261,2640.2155555555555,2050.8570967741935,2524.8514666666665
Appling,2020,irrigated,Appling_2020,Appling_irrigated_2020,ST 5471 GLTP,1102.882575620686,1236.1651088521428,38.49878934624697,31,35,4.3,30.8,3,78.7,7.6,0.4,1.08,27.432,80.8,NA,NA,29.990999999999996,NA,31.5538,-82.1143,42,4,31,22,22,35,30,149,104.8976673193,598.142057297,434.474888094,378.9959823755,502.1789919265,416.1325646693,2434.8221516816,78.763,570.8430000000001,453.946,440.176,635.2300000000001,423.725,2602.683,0,199.02,54.87,143.08,137.87,52.83,587.67,24.467,26.66375,28.64369565217391,27.93217391304348,26.240277777777777,22.95967741935484,26.221466666666668,18.806,21.3496875,23.040869565217392,22.479130434782608,21.76527777777778,17.63935483870968,21.030333333333335,30.128,31.9778125,34.246521739130436,33.385217391304344,30.71527777777778,28.28,31.4126,2179.922,2555.3409375,2816.8565217391306,2723.703043478261,2640.2155555555555,2050.8570967741935,2524.8514666666665
Appling,2020,irrigated,Appling_2020,Appling_irrigated_2020,CP 9608 B3XF,1022.7736211360713,1146.3750472177264,39.78599221789884,31,35,4.3,28.9,3,76.8,8,0.3,1.09,27.686,80,NA,NA,29.808,NA,31.5538,-82.1143,42,4,31,22,22,35,30,149,104.8976673193,598.142057297,434.474888094,378.9959823755,502.1789919265,416.1325646693,2434.8221516816,78.763,570.8430000000001,453.946,440.176,635.2300000000001,423.725,2602.683,0,199.02,54.87,143.08,137.87,52.83,587.67,24.467,26.66375,28.64369565217391,27.93217391304348,26.240277777777777,22.95967741935484,26.221466666666668,18.806,21.3496875,23.040869565217392,22.479130434782608,21.76527777777778,17.63935483870968,21.030333333333335,30.128,31.9778125,34.246521739130436,33.385217391304344,30.71527777777778,28.28,31.4126,2179.922,2555.3409375,2816.8565217391306,2723.703043478261,2640.2155555555555,2050.8570967741935,2524.8514666666665
Appling,2020,irrigated,Appling_2020,Appling_irrigated_2020,DG 3615 B3XF,1121.8172106824925,1257.387980379586,38.99109792284866,31,36,4.1,31.5,3,77,8.5,0.3,1.11,28.194000000000003,81.4,NA,NA,30.482,NA,31.5538,-82.1143,42,4,31,22,22,35,30,149,104.8976673193,598.142057297,434.474888094,378.9959823755,502.1789919265,416.1325646693,2434.8221516816,78.763,570.8430000000001,453.946,440.176,635.2300000000001,423.725,2602.683,0,199.02,54.87,143.08,137.87,52.83,587.67,24.467,26.66375,28.64369565217391,27.93217391304348,26.240277777777777,22.95967741935484,26.221466666666668,18.806,21.3496875,23.040869565217392,22.479130434782608,21.76527777777778,17.63935483870968,21.030333333333335,30.128,31.9778125,34.246521739130436,33.385217391304344,30.71527777777778,28.28,31.4126,2179.922,2555.3409375,2816.8565217391306,2723.703043478261,2640.2155555555555,2050.8570967741935,2524.8514666666665
Appling,2020,irrigated,Appling_2020,Appling_irrigated_2020,DG 3799 B3XF,1214.7507166895175,1361.5524309826178,40.7887323943662,31,35,4.4,30.8,3,78.2,8.5,0.4,1.08,27.432,80.7,NA,NA,30.001,NA,31.5538,-82.1143,42,4,31,22,22,35,30,149,104.8976673193,598.142057297,434.474888094,378.9959823755,502.1789919265,416.1325646693,2434.8221516816,78.763,570.8430000000001,453.946,440.176,635.2300000000001,423.725,2602.683,0,199.02,54.87,143.08,137.87,52.83,587.67,24.467,26.66375,28.64369565217391,27.93217391304348,26.240277777777777,22.95967741935484,26.221466666666668,18.806,21.3496875,23.040869565217392,22.479130434782608,21.76527777777778,17.63935483870968,21.030333333333335,30.128,31.9778125,34.246521739130436,33.385217391304344,30.71527777777778,28.28,31.4126,2179.922,2555.3409375,2816.8565217391306,2723.703043478261,2640.2155555555555,2050.8570967741935,2524.8514666666665
Cook,2020,irrigated,Cook_2020,Cook_irrigated_2020,DP 1646 B2XF,1091.9466233766236,1223.9075549701483,35.06493506493507,41,39,4.2,30.2,4,75.2,7.6,0.6,1.22,30.987999999999996,82.4,NA,NA,31.924,NA,31.269431,-83.488152,83,6,38,24,22,32,46,173,153.861106847,711.9272667166999,493.2980299207,449.9378213134,530.6822687064,695.1048347482999,3034.8113282525,80.08700000000003,582.437,439.468,441.706,630.246,680.004,2853.948,12.43,189.38,114.63,44.86,149.99,154.6,665.89,20.52428571428571,23.74653846153846,26.533,28.24217391304348,27.798939393939396,23.59223404255319,25.3383908045977,12.814285714285717,17.892307692307693,20.8244,22.449565217391303,22.486969696969695,18.314468085106384,19.69712643678161,28.234285714285715,29.60076923076923,32.2416,34.03478260869565,33.11090909090909,28.87,30.979655172413793,1497.2842857142855,2107.1758974358972,2479.1464,2718.521304347826,2724.6775757575756,2161.6297872340424,2348.715287356322
Cook,2020,irrigated,Cook_2020,Cook_irrigated_2020,DP 2038 B3XF,1292.3066784452294,1448.480972628973,37.80918727915194,41,37,4.3,28.4,4,74.5,7.5,0.6,1.14,28.955999999999996,81.1,NA,NA,30.557999999999996,NA,31.269431,-83.488152,83,6,38,24,22,32,46,173,153.861106847,711.9272667166999,493.2980299207,449.9378213134,530.6822687064,695.1048347482999,3034.8113282525,80.08700000000003,582.437,439.468,441.706,630.246,680.004,2853.948,12.43,189.38,114.63,44.86,149.99,154.6,665.89,20.52428571428571,23.74653846153846,26.533,28.24217391304348,27.798939393939396,23.59223404255319,25.3383908045977,12.814285714285717,17.892307692307693,20.8244,22.449565217391303,22.486969696969695,18.314468085106384,19.69712643678161,28.234285714285715,29.60076923076923,32.2416,34.03478260869565,33.11090909090909,28.87,30.979655172413793,1497.2842857142855,2107.1758974358972,2479.1464,2718.521304347826,2724.6775757575756,2161.6297872340424,2348.715287356322
Cook,2020,irrigated,Cook_2020,Cook_irrigated_2020,DP 2055 B3XF,1265.0438854489164,1417.9234915182262,38.85448916408669,41,38,4.4,31.5,3,74.9,8,0.4,1.19,30.225999999999996,81.8,NA,NA,31.632999999999996,NA,31.269431,-83.488152,83,6,38,24,22,32,46,173,153.861106847,711.9272667166999,493.2980299207,449.9378213134,530.6822687064,695.1048347482999,3034.8113282525,80.08700000000003,582.437,439.468,441.706,630.246,680.004,2853.948,12.43,189.38,114.63,44.86,149.99,154.6,665.89,20.52428571428571,23.74653846153846,26.533,28.24217391304348,27.798939393939396,23.59223404255319,25.3383908045977,12.814285714285717,17.892307692307693,20.8244,22.449565217391303,22.486969696969695,18.314468085106384,19.69712643678161,28.234285714285715,29.60076923076923,32.2416,34.03478260869565,33.11090909090909,28.87,30.979655172413793,1497.2842857142855,2107.1758974358972,2479.1464,2718.521304347826,2724.6775757575756,2161.6297872340424,2348.715287356322
Cook,2020,irrigated,Cook_2020,Cook_irrigated_2020,NG 5711 B3XF,1255.1492607392606,1406.8331088232426,36.863136863136866,41,38,4.2,30.8,4,75.3,7.8,0.8,1.18,29.972,81.5,NA,NA,31.341,NA,31.269431,-83.488152,83,6,38,24,22,32,46,173,153.861106847,711.9272667166999,493.2980299207,449.9378213134,530.6822687064,695.1048347482999,3034.8113282525,80.08700000000003,582.437,439.468,441.706,630.246,680.004,2853.948,12.43,189.38,114.63,44.86,149.99,154.6,665.89,20.52428571428571,23.74653846153846,26.533,28.24217391304348,27.798939393939396,23.59223404255319,25.3383908045977,12.814285714285717,17.892307692307693,20.8244,22.449565217391303,22.486969696969695,18.314468085106384,19.69712643678161,28.234285714285715,29.60076923076923,32.2416,34.03478260869565,33.11090909090909,28.87,30.979655172413793,1497.2842857142855,2107.1758974358972,2479.1464,2718.521304347826,2724.6775757575756,2161.6297872340424,2348.715287356322
Cook,2020,irrigated,Cook_2020,Cook_irrigated_2020,NG 4936 B3XF,1211.4048876404495,1357.8022609989146,34.55056179775281,41,37,4.5,28.8,3,76.7,7.3,0.5,1.17,29.717999999999996,81.5,NA,NA,31.088999999999995,NA,31.269431,-83.488152,83,6,38,24,22,32,46,173,153.861106847,711.9272667166999,493.2980299207,449.9378213134,530.6822687064,695.1048347482999,3034.8113282525,80.08700000000003,582.437,439.468,441.706,630.246,680.004,2853.948,12.43,189.38,114.63,44.86,149.99,154.6,665.89,20.52428571428571,23.74653846153846,26.533,28.24217391304348,27.798939393939396,23.59223404255319,25.3383908045977,12.814285714285717,17.892307692307693,20.8244,22.449565217391303,22.486969696969695,18.314468085106384,19.69712643678161,28.234285714285715,29.60076923076923,32.2416,34.03478260869565,33.11090909090909,28.87,30.979655172413793,1497.2842857142855,2107.1758974358972,2479.1464,2718.521304347826,2724.6775757575756,2161.6297872340424,2348.715287356322
Cook,2020,irrigated,Cook_2020,Cook_irrigated_2020,PHY 400 W3FE,1187.5639455782311,1331.080158944765,35.941043083900226,41,37,4.2,32.1,3,74.8,7.5,0.4,1.17,29.717999999999996,81.7,NA,NA,31.374,NA,31.269431,-83.488152,83,6,38,24,22,32,46,173,153.861106847,711.9272667166999,493.2980299207,449.9378213134,530.6822687064,695.1048347482999,3034.8113282525,80.08700000000003,582.437,439.468,441.706,630.246,680.004,2853.948,12.43,189.38,114.63,44.86,149.99,154.6,665.89,20.52428571428571,23.74653846153846,26.533,28.24217391304348,27.798939393939396,23.59223404255319,25.3383908045977,12.814285714285717,17.892307692307693,20.8244,22.449565217391303,22.486969696969695,18.314468085106384,19.69712643678161,28.234285714285715,29.60076923076923,32.2416,34.03478260869565,33.11090909090909,28.87,30.979655172413793,1497.2842857142855,2107.1758974358972,2479.1464,2718.521304347826,2724.6775757575756,2161.6297872340424,2348.715287356322
Cook,2020,irrigated,Cook_2020,Cook_irrigated_2020,Px 5C45 W3FE,1064.424347826087,1193.0592330328464,34.78260869565217,41,36,4.2,30.9,4,73.7,8.4,0.7,1.13,28.701999999999995,80.9,NA,NA,30.626,NA,31.269431,-83.488152,83,6,38,24,22,32,46,173,153.861106847,711.9272667166999,493.2980299207,449.9378213134,530.6822687064,695.1048347482999,3034.8113282525,80.08700000000003,582.437,439.468,441.706,630.246,680.004,2853.948,12.43,189.38,114.63,44.86,149.99,154.6,665.89,20.52428571428571,23.74653846153846,26.533,28.24217391304348,27.798939393939396,23.59223404255319,25.3383908045977,12.814285714285717,17.892307692307693,20.8244,22.449565217391303,22.486969696969695,18.314468085106384,19.69712643678161,28.234285714285715,29.60076923076923,32.2416,34.03478260869565,33.11090909090909,28.87,30.979655172413793,1497.2842857142855,2107.1758974358972,2479.1464,2718.521304347826,2724.6775757575756,2161.6297872340424,2348.715287356322
Cook,2020,irrigated,Cook_2020,Cook_irrigated_2020,ST 4990 B3XF,1212.9349731182797,1359.5172561607435,35.752688172043015,41,38,4.4,31.4,3,75.9,7.4,0.4,1.19,30.225999999999996,82.6,NA,NA,31.743,NA,31.269431,-83.488152,83,6,38,24,22,32,46,173,153.861106847,711.9272667166999,493.2980299207,449.9378213134,530.6822687064,695.1048347482999,3034.8113282525,80.08700000000003,582.437,439.468,441.706,630.246,680.004,2853.948,12.43,189.38,114.63,44.86,149.99,154.6,665.89,20.52428571428571,23.74653846153846,26.533,28.24217391304348,27.798939393939396,23.59223404255319,25.3383908045977,12.814285714285717,17.892307692307693,20.8244,22.449565217391303,22.486969696969695,18.314468085106384,19.69712643678161,28.234285714285715,29.60076923076923,32.2416,34.03478260869565,33.11090909090909,28.87,30.979655172413793,1497.2842857142855,2107.1758974358972,2479.1464,2718.521304347826,2724.6775757575756,2161.6297872340424,2348.715287356322
Cook,2020,irrigated,Cook_2020,Cook_irrigated_2020,ST 5471 GLTP,1205.5694086021504,1351.2615686894694,34.22939068100358,41,36,4.2,32.4,3,74.5,7.9,0.5,1.13,28.701999999999995,80.9,NA,NA,30.776,NA,31.269431,-83.488152,83,6,38,24,22,32,46,173,153.861106847,711.9272667166999,493.2980299207,449.9378213134,530.6822687064,695.1048347482999,3034.8113282525,80.08700000000003,582.437,439.468,441.706,630.246,680.004,2853.948,12.43,189.38,114.63,44.86,149.99,154.6,665.89,20.52428571428571,23.74653846153846,26.533,28.24217391304348,27.798939393939396,23.59223404255319,25.3383908045977,12.814285714285717,17.892307692307693,20.8244,22.449565217391303,22.486969696969695,18.314468085106384,19.69712643678161,28.234285714285715,29.60076923076923,32.2416,34.03478260869565,33.11090909090909,28.87,30.979655172413793,1497.2842857142855,2107.1758974358972,2479.1464,2718.521304347826,2724.6775757575756,2161.6297872340424,2348.715287356322
Cook,2020,irrigated,Cook_2020,Cook_irrigated_2020,CP 9608 B3XF,1112.04765625,1246.4377826110865,34.50520833333333,41,37,4.3,30,4,74.3,7.9,0.6,1.15,29.209999999999997,82.1,NA,NA,30.994999999999997,NA,31.269431,-83.488152,83,6,38,24,22,32,46,173,153.861106847,711.9272667166999,493.2980299207,449.9378213134,530.6822687064,695.1048347482999,3034.8113282525,80.08700000000003,582.437,439.468,441.706,630.246,680.004,2853.948,12.43,189.38,114.63,44.86,149.99,154.6,665.89,20.52428571428571,23.74653846153846,26.533,28.24217391304348,27.798939393939396,23.59223404255319,25.3383908045977,12.814285714285717,17.892307692307693,20.8244,22.449565217391303,22.486969696969695,18.314468085106384,19.69712643678161,28.234285714285715,29.60076923076923,32.2416,34.03478260869565,33.11090909090909,28.87,30.979655172413793,1497.2842857142855,2107.1758974358972,2479.1464,2718.521304347826,2724.6775757575756,2161.6297872340424,2348.715287356322
Cook,2020,irrigated,Cook_2020,Cook_irrigated_2020,DG 3615 B3XF,1133.6641791044774,1270.6666460622755,37.31343283582089,41,37,4.6,31.9,3,74,8.6,0.4,1.15,29.209999999999997,80.7,NA,NA,31.05,NA,31.269431,-83.488152,83,6,38,24,22,32,46,173,153.861106847,711.9272667166999,493.2980299207,449.9378213134,530.6822687064,695.1048347482999,3034.8113282525,80.08700000000003,582.437,439.468,441.706,630.246,680.004,2853.948,12.43,189.38,114.63,44.86,149.99,154.6,665.89,20.52428571428571,23.74653846153846,26.533,28.24217391304348,27.798939393939396,23.59223404255319,25.3383908045977,12.814285714285717,17.892307692307693,20.8244,22.449565217391303,22.486969696969695,18.314468085106384,19.69712643678161,28.234285714285715,29.60076923076923,32.2416,34.03478260869565,33.11090909090909,28.87,30.979655172413793,1497.2842857142855,2107.1758974358972,2479.1464,2718.521304347826,2724.6775757575756,2161.6297872340424,2348.715287356322
Cook,2020,irrigated,Cook_2020,Cook_irrigated_2020,DG 3799 B3XF,1196.4685730464323,1341.0609039731482,35.900339750849376,31,37,4.4,30.7,3,75.5,8.5,0.4,1.14,28.955999999999996,81.4,NA,NA,30.858,NA,31.269431,-83.488152,83,6,38,24,22,32,46,173,153.861106847,711.9272667166999,493.2980299207,449.9378213134,530.6822687064,695.1048347482999,3034.8113282525,80.08700000000003,582.437,439.468,441.706,630.246,680.004,2853.948,12.43,189.38,114.63,44.86,149.99,154.6,665.89,20.52428571428571,23.74653846153846,26.533,28.24217391304348,27.798939393939396,23.59223404255319,25.3383908045977,12.814285714285717,17.892307692307693,20.8244,22.449565217391303,22.486969696969695,18.314468085106384,19.69712643678161,28.234285714285715,29.60076923076923,32.2416,34.03478260869565,33.11090909090909,28.87,30.979655172413793,1497.2842857142855,2107.1758974358972,2479.1464,2718.521304347826,2724.6775757575756,2161.6297872340424,2348.715287356322
Cook,2020,dryland,Cook_2020,Cook_dryland_2020,DP 1646 B2XF,740.5897043478261,830.0894154345324,35.82608695652174,41,39,4.2,30.1,3,75.7,7.9,0.4,1.21,30.734,81.6,NA,NA,31.667,NA,31.269431,-83.488152,83,6,38,24,22,32,46,173,153.861106847,711.9272667166999,493.2980299207,449.9378213134,530.6822687064,695.1048347482999,3034.8113282525,80.08700000000003,582.437,439.468,441.706,630.246,680.004,2853.948,12.43,189.38,114.63,44.86,149.99,154.6,665.89,20.52428571428571,23.74653846153846,26.533,28.24217391304348,27.798939393939396,23.59223404255319,25.3383908045977,12.814285714285717,17.892307692307693,20.8244,22.449565217391303,22.486969696969695,18.314468085106384,19.69712643678161,28.234285714285715,29.60076923076923,32.2416,34.03478260869565,33.11090909090909,28.87,30.979655172413793,1497.2842857142855,2107.1758974358972,2479.1464,2718.521304347826,2724.6775757575756,2161.6297872340424,2348.715287356322
Cook,2020,dryland,Cook_2020,Cook_dryland_2020,DP 2038 B3XF,745.3902586206898,835.4701130957728,33.96551724137931,41,35,3.9,29.1,4,72.6,8.9,0.6,1.09,27.686,81.4,NA,NA,29.938,NA,31.269431,-83.488152,83,6,38,24,22,32,46,173,153.861106847,711.9272667166999,493.2980299207,449.9378213134,530.6822687064,695.1048347482999,3034.8113282525,80.08700000000003,582.437,439.468,441.706,630.246,680.004,2853.948,12.43,189.38,114.63,44.86,149.99,154.6,665.89,20.52428571428571,23.74653846153846,26.533,28.24217391304348,27.798939393939396,23.59223404255319,25.3383908045977,12.814285714285717,17.892307692307693,20.8244,22.449565217391303,22.486969696969695,18.314468085106384,19.69712643678161,28.234285714285715,29.60076923076923,32.2416,34.03478260869565,33.11090909090909,28.87,30.979655172413793,1497.2842857142855,2107.1758974358972,2479.1464,2718.521304347826,2724.6775757575756,2161.6297872340424,2348.715287356322
